num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_return_min,env_runners/sample,env_runners/env_step_timer,env_runners/episode_return_max,env_runners/env_to_module_sum_episodes_length_out,env_runners/num_env_steps_sampled,env_runners/rlmodule_inference_timer,env_runners/num_episodes_lifetime,env_runners/num_episodes,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_len_mean,env_runners/episode_return_mean,env_runners/weights_seq_no,env_runners/episode_duration_sec_mean,env_runners/episode_len_max,env_runners/env_reset_timer,env_runners/episode_len_min,env_runners/env_to_module_sum_episodes_length_in,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/agent_episode_return_mean/default_agent,env_runners/num_module_steps_sampled/default_policy,env_runners/module_episode_return_mean/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_env_steps_sampled_lifetime_throughput/throughput_since_last_reduce,env_runners/num_env_steps_sampled_lifetime_throughput/throughput_since_last_restore,learners/default_policy/total_loss,learners/default_policy/module_train_batch_size_mean,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/num_module_steps_trained,learners/default_policy/mean_kl_loss,learners/default_policy/curr_kl_coeff,learners/default_policy/policy_loss,learners/default_policy/num_trainable_parameters,learners/default_policy/vf_loss,learners/default_policy/weights_seq_no,learners/default_policy/entropy,learners/default_policy/vf_explained_var,learners/default_policy/curr_entropy_coeff,learners/default_policy/vf_loss_unclipped,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/num_module_steps_trained_lifetime,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/default_policy/num_module_steps_trained_lifetime_throughput/throughput_since_last_reduce,learners/default_policy/num_module_steps_trained_lifetime_throughput/throughput_since_last_restore,learners/__all_modules__/learner_connector/connector_pipeline_timer,learners/__all_modules__/num_env_steps_trained_lifetime_throughput/throughput_since_last_reduce,learners/__all_modules__/num_env_steps_trained_lifetime_throughput/throughput_since_last_restore,learners/__all_modules__/num_module_steps_trained_lifetime_throughput/throughput_since_last_reduce,learners/__all_modules__/num_module_steps_trained_lifetime_throughput/throughput_since_last_restore,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch
1,212992.0,False,26,be19d_00000,2026-01-04_13-38-09,1767530289,1786.1986773014069,46577.50980782509,9131,dahu-12.grenoble.grid5000.fr,172.16.20.12,46577.50980782509,26,1786.1794451980022,3.2733005355112255e-05,1786.1791096979941,4.913271264995274,1781.237736740004,0.01684748300613137,0.0,4.6577457626672185,0.005194155189783385,100.0,13.667821919523853,8192,0.006373242371629538,8738.0,313,212992.0,26.53333333333333,43.5,25.0,0.32219091291626684,45,nan,10,13.667821919523853,24,0,24,2.0452540370224495,11.285033477747143,0.000973297536981789,0.0003426469003842135,212992.0,43.5,8192,43.5,212992.0,8192,4.585979665940852,4.571837944650658,4.974458694458008,128.0,1.0,255872,0.014123426750302315,1.5187500715255737,-0.41903576254844666,nan,5.372044563293457,26.0,2.127244472503662,-0.00033211708068847656,0.0,745.2775268554688,0.00025,6671488.0,nan,nan,8192.0,6671488.0,445690521.0,17049471,8529.0,255872,9544.501737962843,143.24026306357345,143.2402888162404,143.20238243200893,16.66418218400213,9544.501590957349,9566.673062062791,143.24026272333757,143.20238259674085,3.545901110071447e-05,6.364393612000469e-05,0.00011953993545672443,6.420294133939712e-05,0.0004771164768083969,4.13379259937561e-06,6.689906703695076e-05,2.496893464433279e-05,4.784731692455648e-06,8.354423489436994e-06,9.637746377784674e-05,15.51490167099837,2.8137998015154153e-05,0.00027343099645804614,0.28591410700028064,0.2093844880000688,0.648576295003295,0.004636795005353633,9.73299756878987e-06
1,221184.0,False,27,be19d_00000,2026-01-04_14-08-34,1767532114,1824.7600314617157,48402.269839286804,9131,dahu-12.grenoble.grid5000.fr,172.16.20.12,48402.269839286804,27,1824.736560739002,2.3001994122751057e-05,1824.7362131409973,4.950332340005843,1819.7588209250025,0.0168018350013881,10.0,4.702600250250725,0.005226699934518579,80.0,13.592002412834388,8192,0.006398616982543105,9056.0,318,221184.0,25.883333333333336,41.666666666666664,26.0,0.31440786908315205,48,nan,10,13.592002412834388,24,0,24,2.044834232845027,11.285196607555896,0.0009848700686998914,0.0003439609464751132,221184.0,41.666666666666664,8192,41.666666666666664,221184.0,8192,4.4893144812510775,4.568727284463649,4.64529275894165,128.0,1.0,256128,0.013641747646033764,1.5187500715255737,-0.28924182057380676,nan,4.913816452026367,27.0,2.358119010925293,0.0005703568458557129,0.0,553.725341796875,0.00025,6927616.0,nan,nan,8192.0,6927616.0,462767055.0,17076534,8534.0,256128,9358.147635444548,140.36124491535486,140.36126115086643,143.09528646248904,16.92123655299656,9358.147442961137,9558.812811855383,140.36124352272398,143.0952869242679,3.572400678457757e-05,6.462715531927383e-05,0.00012146379863144288,6.443443768343808e-05,0.00048389571616417004,4.150773996561689e-06,6.744798429194571e-05,2.4999690795100873e-05,4.797525173868015e-06,8.45427949097299e-06,9.663060680355818e-05,15.743063754001923,3.261199890403077e-05,0.0003870410000672564,0.2801155130000552,0.2255608960040263,0.6666377520014066,0.004886800998065155,1.9464998331386596e-05
1,229376.0,False,28,be19d_00000,2026-01-04_14-38-21,1767533901,1787.0350799560547,50189.30491924286,9131,dahu-12.grenoble.grid5000.fr,172.16.20.12,50189.30491924286,28,1787.017718313,6.289599696174264e-05,1787.0172400540032,4.877881651998905,1782.121176075998,0.011335480005072895,10.0,4.645322902207833,0.005077950922276341,110.0,13.7510407107545,8192,0.006438578390369723,9364.0,308,229376.0,25.95,42.916666666666664,27.0,0.31486674031645334,47,nan,6,13.7510407107545,24,0,24,2.045275590551181,11.28574803149606,0.0009863525345980677,0.00034548457548347,229376.0,42.916666666666664,8192,42.916666666666664,229376.0,8192,4.584056686185201,4.569272589740265,4.374547958374023,128.0,1.0,255744,0.014024613425135612,1.5187500715255737,-0.10959067195653915,nan,4.462839126586914,28.0,2.2641401290893555,0.0005378127098083496,0.0,419.13177490234375,0.00025,7183360.0,nan,nan,8192.0,7183360.0,479798007.0,17030952,8524.0,255744,9530.138775114421,143.1086050184836,143.10865051856,143.0957457787355,16.91976575800072,9530.13863773482,9557.791027068271,143.10860507053565,143.0957459608531,3.618160653371669e-05,6.559842554112697e-05,0.0001215836928835734,6.474423796909091e-05,0.00048158906358837083,4.211984573521949e-06,6.680272250417873e-05,2.5082543902903542e-05,4.797223724576459e-06,8.460166772292215e-06,9.77943418308154e-05,15.783294751003268,7.228199683595449e-05,0.000337380995915737,0.27748759200039785,0.2074484559998382,0.6457549920014571,0.00479774199629901,9.627998224459589e-06
1,237568.0,False,29,be19d_00000,2026-01-04_15-08-11,1767535691,1789.5947847366333,51978.89970397949,9131,dahu-12.grenoble.grid5000.fr,172.16.20.12,51978.89970397949,29,1789.5764570469983,2.3768996470607817e-05,1789.5761687560007,4.940207150997594,1784.6108117990007,0.016534788002900314,0.0,4.65870105608398,0.005087151015391873,90.0,14.129119511172123,8192,0.006403352657124039,9669.0,305,237568.0,27.066666666666663,45.333333333333336,28.0,0.3294003299330143,62,nan,10,14.129119511172123,24,0,24,2.045558176100629,11.28522012578616,0.0009854225445402774,0.00034337863645567433,237568.0,45.333333333333336,8192,45.333333333333336,237568.0,8192,4.5775104146118855,4.569555986783643,4.566563606262207,128.0,1.0,255616,0.014973003417253494,1.5187500715255737,-0.17164242267608643,nan,4.715466022491455,29.0,2.248497724533081,-0.0005433559417724609,0.0,519.6143798828125,0.00025,7438976.0,nan,nan,8192.0,7438976.0,496812447.0,17014440,8520.0,255616,9507.299802073852,142.83267061725314,142.83269592821185,143.08668323836042,16.950789362999785,9507.299645063693,9556.05251823714,142.83267025602538,143.08668339747805,3.607429433293987e-05,6.425224470587365e-05,0.00012095588958774011,6.452982015463695e-05,0.00048387870557536325,4.200306890111427e-06,6.688422894682641e-05,2.4867252829604614e-05,4.824525101894547e-06,8.483870778586739e-06,9.623707607791652e-05,15.81489141399652,3.183299850206822e-05,0.00029787600215058774,0.27669353900273563,0.21262419800041243,0.6410909330006689,0.004690036999818403,1.0878000466618687e-05
1,245760.0,False,30,be19d_00000,2026-01-04_15-38-05,1767537485,1794.5996177196503,53773.49932169914,9131,dahu-12.grenoble.grid5000.fr,172.16.20.12,53773.49932169914,30,1794.5817035559958,2.539099659770727e-05,1794.581364095,4.9157281200023135,1789.6422776300024,0.015710733998275828,0.0,4.6556248922085315,0.005089241312211505,120.0,14.627575688654465,8192,0.006392725998831605,9969.0,300,245760.0,28.13333333333333,47.666666666666664,29.0,0.3452236644584143,54,nan,12,14.627575688654465,24,0,24,2.0399059192473543,11.28549588396707,0.0009823668241599375,0.0003461336227992744,245760.0,47.666666666666664,8192,47.666666666666664,245760.0,8192,4.564750617971725,4.569395453149236,4.885409832000732,128.0,1.0,255488,0.016085192561149597,1.5187500715255737,-0.34230947494506836,nan,5.203289031982422,30.0,2.1575794219970703,-8.535385131835938e-05,0.0,793.6170043945312,0.00025,7694464.0,nan,nan,8192.0,7694464.0,513808387.0,16995940,8515.0,255488,9470.490062998893,142.36320808354387,142.36322939010262,143.0625352667421,16.497484427003656,9470.489982490668,9553.197024516587,142.36320768944353,143.0625354179097,3.614357703782411e-05,6.482942389370707e-05,0.0001212091662066455,6.425739815604842e-05,0.0004790172378069068,4.187284401617538e-06,6.772910200208357e-05,2.5067195340198036e-05,4.820162024775122e-06,8.48991466372004e-06,9.655470619533974e-05,15.35390730099607,7.937499321997166e-05,0.0004014999940409325,0.2790362170053413,0.2081033229987952,0.6504709650034783,0.004899719999230001,1.3033000868745148e-05
1,253952.0,False,31,be19d_00000,2026-01-04_16-08-15,1767539295,1809.7691342830658,55583.26845598221,9131,dahu-12.grenoble.grid5000.fr,172.16.20.12,55583.26845598221,31,1809.7512415329984,3.131000266876072e-05,1809.7508580360009,4.970466963000945,1804.7586235029958,0.01488287300162483,0.0,4.674570731626166,0.005058366228236778,80.0,13.669125264036905,8192,0.006353894738647337,10288.0,319,253952.0,25.916666666666668,45.0,30.0,0.3142683728747822,44,nan,11,13.669125264036905,24,0,24,2.039525845316751,11.285814224640497,0.0009769090834036917,0.00034248089555393037,253952.0,45.0,8192,45.0,253952.0,8192,4.526261573174633,4.567991049449506,4.810785293579102,128.0,1.0,256128,0.015302149578928947,1.5187500715255737,-0.3324713408946991,nan,5.120016574859619,31.0,1.9773186445236206,0.00011372566223144531,0.0,658.7432861328125,0.00025,7950592.0,nan,nan,8192.0,7950592.0,530886922.0,17078535,8535.0,256128,9436.272377015779,141.51644326258722,141.51646679112233,143.01219494160628,16.742531728006725,9436.272221718968,9549.39004471276,141.51644279078255,143.01219509954177,3.571849977924222e-05,6.42470372278173e-05,0.00012014206465661828,6.415044376732386e-05,0.00047852678974619043,4.1749572195303915e-06,6.676367389118439e-05,2.4981032777519655e-05,4.829878826735786e-06,8.400883546441388e-06,9.583233636197594e-05,15.586947894997138,9.098400187212974e-05,0.0003392369981156662,0.282383629004471,0.2110826790012652,0.6560653960041236,0.005071701998531353,1.199800317408517e-05
1,262144.0,False,32,be19d_00000,2026-01-04_16-38-23,1767541103,1807.480400800705,57390.74885678291,9131,dahu-12.grenoble.grid5000.fr,172.16.20.12,57390.74885678291,32,1807.4578775839982,2.171300002373755e-05,1807.457608965,4.865122489994974,1802.5712553129997,0.014726189998327754,0.0,4.66633000895763,0.005245215163487277,80.0,14.43806739678957,8192,0.006428830459629885,10590.0,302,262144.0,26.5,43.916666666666664,31.0,0.32227057592547986,49,nan,6,14.43806739678957,24,0,24,2.0424678863370964,11.284663293110158,0.000981049348084678,0.00034447365433183533,262144.0,43.916666666666664,8192,43.916666666666664,262144.0,8192,4.5322154361823275,4.566864341626836,3.7975361347198486,128.0,1.0,255488,0.01181570440530777,1.5187500715255737,-0.2204897701740265,nan,4.000080108642578,32.0,2.2803826332092285,-0.0008802413940429688,0.0,646.291748046875,0.00025,8206080.0,nan,nan,8192.0,8206080.0,547884858.0,16997936,8516.0,255488,9404.093417254157,141.34851303908346,141.34853658312295,142.9598006157873,16.639818014999037,9404.093263537236,9544.814354027869,141.34851256573316,142.9598007713484,3.5889292229150866e-05,6.465018925721283e-05,0.00012079483299083562,6.500077547874768e-05,0.00047939674590624816,4.212960672688093e-06,6.687042230867204e-05,2.5217710340183737e-05,4.853547433499458e-06,8.560037092489063e-06,9.639395378463956e-05,15.484560021999641,6.238700007088482e-05,0.0003440180007601157,0.2811432789967512,0.21644549499615096,0.6522412029953557,0.00450323899713112,1.0133000614587218e-05
1,270336.0,False,33,be19d_00000,2026-01-04_17-07-56,1767542876,1772.8194916248322,59163.568348407745,9131,dahu-12.grenoble.grid5000.fr,172.16.20.12,59163.568348407745,33,1772.8023670309994,5.704300565412268e-05,1772.8018538929973,4.912879297997279,1767.8681128230019,0.014039961002708878,0.0,4.65650321208371,0.005126405615892417,110.0,13.878935093805095,8192,0.00636571564631446,10900.0,310,270336.0,25.850000000000005,43.25,32.0,0.3135936244830494,48,nan,7,13.878935093805095,24,0,24,2.044704482348275,11.28568028560095,0.0009763026887530396,0.00034176275736823287,270336.0,43.25,8192,43.25,270336.0,8192,4.620816672501543,4.568480573445832,4.286309242248535,128.0,1.0,255872,0.011226299218833447,1.5187500715255737,-0.13076862692832947,nan,4.400027751922607,33.0,2.1280064582824707,-0.0014199018478393555,0.0,581.4032592773438,0.00025,8461952.0,nan,nan,8192.0,8461952.0,564926333.0,17041475,8525.0,255872,9612.49491486663,144.32836689978342,144.32839316738716,143.00079590750997,16.469818826000846,9612.49475775135,9546.841599110106,144.32836642516006,143.0007960577288,3.5788348038471846e-05,6.406126710551358e-05,0.00012020710327758682,6.38949690021055e-05,0.00047700180614281256,4.137359401916655e-06,6.653872962567667e-05,2.4944500549348183e-05,4.813380763553026e-06,8.418799789189286e-06,9.572402270053589e-05,15.34245479299716,6.434399983845651e-05,0.0003419989952817559,0.27661048200388905,0.205171973000688,0.6399695759973838,0.0046682969987159595,9.857001714408398e-06
1,278528.0,False,34,be19d_00000,2026-01-04_17-37-29,1767544649,1773.4847736358643,60937.05312204361,9131,dahu-12.grenoble.grid5000.fr,172.16.20.12,60937.05312204361,34,1773.466399234996,3.7321995478123426e-05,1773.4659464420038,4.916506117006065,1768.528319664998,0.014534964997437783,10.0,4.631299821541385,0.0050596627524130315,90.0,14.133179182040317,8192,0.006373300131917587,11207.0,307,278528.0,27.191666666666666,48.5,33.0,0.3295704205744187,48,nan,12,14.133179182040317,24,0,24,2.0482744942483144,11.284886949623164,0.0009796548166755845,0.00034352708134530744,278528.0,48.5,8192,48.5,278528.0,8192,4.619100136051422,4.569953373284746,3.96179461479187,128.0,1.0,255744,0.014373217709362507,1.5187500715255737,-0.14007090032100677,nan,4.08003568649292,34.0,2.1388144493103027,-0.0007408857345581055,0.0,536.2217407226562,0.00025,8717696.0,nan,nan,8192.0,8717696.0,581951291.0,17024958,8521.0,255744,9599.610902375294,144.20257933346167,144.2026057311235,143.03575969725586,16.407606989996566,9599.610775104358,9548.376672977252,144.20257888308927,143.03575984146585,3.5761620988679246e-05,6.461206267321664e-05,0.00012065318104049377,6.420112398766405e-05,0.0004790089324210641,4.188436714785906e-06,6.661689117840043e-05,2.492805689409377e-05,4.814523045254279e-06,8.395194635731813e-06,9.637101137337281e-05,15.26589478400274,6.156099698273465e-05,0.00034826199407689273,0.2792207880047499,0.21034956900257384,0.6463645420008106,0.004865800998231862,1.0493000445421785e-05
1,286720.0,False,35,be19d_00000,2026-01-04_18-07-11,1767546431,1782.200215101242,62719.25333714485,9131,dahu-12.grenoble.grid5000.fr,172.16.20.12,62719.25333714485,35,1782.1822112650043,2.181599847972393e-05,1782.1819517969998,4.85919782199926,1777.3016929489968,0.014688898998429067,0.0,4.662157874417365,0.005232448656865714,100.0,13.914177978847318,8192,0.006375250643085928,11513.0,306,286720.0,26.28333333333333,46.0,34.0,0.318981461599833,66,nan,7,13.914177978847318,24,0,24,2.0500197394393997,11.284840110540857,0.0009776799309765868,0.0003439786074351403,286720.0,46.0,8192,46.0,286720.0,8192,4.596509368676201,4.5707077135112915,4.619103908538818,128.0,1.0,255616,0.011385267600417137,1.5187500715255737,-0.16012132167816162,nan,4.76193380355835,35.0,2.2558560371398926,-5.745887756347656e-05,0.0,488.5451965332031,0.00025,8973312.0,nan,nan,8192.0,8973312.0,598965731.0,17014440,8520.0,255616,9546.760151204575,143.42550209660547,143.4255271100649,143.04682690708333,16.42501600599644,9546.759990585024,9548.330355438451,143.42550162839837,143.0468270466688,3.5720162575213325e-05,6.418945506548022e-05,0.00012070970164317699,6.400863586881527e-05,0.0004785941026482934,4.143905168522965e-06,6.686401403101844e-05,2.499224263015331e-05,4.814790592489108e-06,8.588569743378349e-06,9.653547478594626e-05,15.272401629998058,2.9922004614491016e-05,0.00020733800192829221,0.28025974000047427,0.2155055769981118,0.6512743510029395,0.004833692997635808,9.893003152683377e-06
1,294912.0,False,36,be19d_00000,2026-01-04_18-36-29,1767548189,1757.4616866111755,64476.71502375603,9131,dahu-12.grenoble.grid5000.fr,172.16.20.12,64476.71502375603,36,1757.4371347170018,3.407999611226842e-05,1757.4368200499957,5.02851082199777,1752.3846880279962,0.015340811994974501,10.0,4.639177939083614,0.005058506388134411,690.0,15.14974014143498,8192,0.006456732315924497,11804.0,291,294912.0,27.96666666666667,53.166666666666664,35.0,0.3412664900081533,75,nan,6,15.14974014143498,24,0,24,2.0432573029211687,11.28471388555422,0.0009925043478703499,0.0003479678112980587,294912.0,53.166666666666664,8192,53.166666666666664,294912.0,8192,4.660975454298473,4.573167766259024,4.613643169403076,128.0,1.0,255232,0.007588426116853952,1.5187500715255737,-0.08044277131557465,nan,4.682560920715332,36.0,2.180295944213867,0.0008507966995239258,0.0,670.8543701171875,0.00025,9228544.0,nan,nan,8192.0,9228544.0,615924701.0,16958970,8505.0,255232,9649.092921147192,145.21856237294477,145.21858797929093,143.10601056650304,16.48500232399965,9649.092762315595,9551.076190872822,145.21856198576606,143.1060106940142,3.659806892781251e-05,6.563066494357575e-05,0.00012289592493357616,6.567555481232836e-05,0.00048297840400454765,4.255291877519856e-06,6.719127417493654e-05,2.53973433851448e-05,4.923464737889872e-06,8.547610183390316e-06,9.705615695963182e-05,15.354912625996803,2.911799674620852e-05,0.0003132619967800565,0.27272950800397666,0.20631862599839224,0.6456309140048688,0.004536176995316055,9.773997589945793e-06
1,303104.0,False,37,be19d_00000,2026-01-04_19-05-58,1767549958,1769.177687883377,66245.8927116394,9131,dahu-12.grenoble.grid5000.fr,172.16.20.12,66245.8927116394,37,1769.1512340479967,2.5061002816073596e-05,1769.1508703019936,5.10785321000003,1764.0179618900002,0.01466903300024569,0.0,4.701347507541565,0.005281652559827506,90.0,14.197192960500894,8192,0.0063866840704826485,12116.0,312,303104.0,25.916666666666668,46.666666666666664,36.0,0.31420132705006837,51,nan,10,14.197192960500894,24,0,24,2.0511729622266404,11.285129224652087,0.0009809554147264393,0.0003433504078690092,303104.0,46.666666666666664,8192,46.666666666666664,303104.0,8192,4.630347057231152,4.574694416673054,4.380061626434326,128.0,1.0,255872,0.015546801500022411,1.5187500715255737,-0.18907010555267334,nan,4.545519828796387,37.0,2.1599478721618652,0.00022906064987182617,0.0,600.9359130859375,0.00025,9484416.0,nan,nan,8192.0,9484416.0,632972173.0,17047472,8528.0,255872,9635.708019130874,144.6260059432246,144.62601577007368,143.1465914259711,16.382929792998766,9635.707751354634,9553.335637618657,144.62600388296408,143.14659184424116,3.5910899267262625e-05,6.465361745551978e-05,0.00012045071482231985,6.459645497815818e-05,0.0004798276538245182,4.193153732410987e-06,6.70083893246503e-05,2.497624888411553e-05,4.8268713939066135e-06,8.4524728497554e-06,9.582994139814491e-05,15.238946650999424,2.897300146287307e-05,0.00021785799617646262,0.28025931399315596,0.20899781600019196,0.6489421669975854,0.005009125001379289,9.973999112844467e-06
1,311296.0,False,38,be19d_00000,2026-01-04_19-35-59,1767551759,1801.1598172187805,68047.05252885818,9131,dahu-12.grenoble.grid5000.fr,172.16.20.12,68047.05252885818,38,1801.1419441860053,2.5365996407344937e-05,1801.1415948759968,4.913917515994399,1796.2060569809983,0.013827094997395761,10.0,4.65645597204275,0.005231212690622593,100.0,14.645185457209658,8192,0.0064224842560374725,12417.0,301,311296.0,26.866666666666664,47.5,37.0,0.33005891383339375,55,nan,10,14.645185457209658,24,0,24,2.04515625,11.285625,0.0009922474911616586,0.0003446123407867449,311296.0,47.5,8192,47.5,311296.0,8192,4.548107836931568,4.57399051559003,5.015208721160889,128.0,1.0,255488,0.008616243489086628,1.5187500715255737,-0.15919552743434906,nan,5.161318778991699,38.0,2.0484039783477783,0.000744938850402832,0.0,578.388916015625,0.00025,9739904.0,nan,nan,8192.0,9739904.0,649970109.0,16997936,8516.0,255488,9437.069709782947,141.84416393581,141.84418796332966,143.11211308112004,16.46355487400433,9437.0695417515,9550.257975161794,141.8441634633078,143.11211321127288,3.636666661099101e-05,6.493362194519247e-05,0.00012124591934287725,6.479644087866896e-05,0.0004861386302500746,4.2036354097965395e-06,6.692447043508098e-05,2.50666615780922e-05,4.849320453092989e-06,8.487630384732602e-06,9.61703208998904e-05,15.30852274299832,3.0455004889518023e-05,0.00021020400163251907,0.275768509003683,0.2186546409939183,0.6551627470034873,0.004695436000474729,1.0890988050960004e-05
1,319488.0,False,39,be19d_00000,2026-01-04_20-05-41,1767553541,1781.6478140354156,69828.7003428936,9131,dahu-12.grenoble.grid5000.fr,172.16.20.12,69828.7003428936,39,1781.6293802989967,2.4676002794876695e-05,1781.629066006004,5.211172030001762,1776.392357225006,0.014819467993220314,0.0,4.656530840706789,0.005214576103277341,100.0,14.454697428513441,8192,0.00637591432473771,12720.0,303,319488.0,26.333333333333332,48.083333333333336,38.0,0.32210455917568953,55,nan,10,14.454697428513441,24,0,24,2.0441768653770236,11.285116462692459,0.0009877171626749318,0.0003495866382969646,319488.0,48.083333333333336,8192,48.083333333333336,319488.0,8192,4.597934782089626,4.574601206583818,5.217027187347412,128.0,1.0,255616,0.010502786375582218,1.5187500715255737,-0.3189551532268524,nan,5.520031929016113,39.0,1.9643086194992065,0.0005602240562438965,0.0,765.0179443359375,0.00025,9995520.0,nan,nan,8192.0,9995520.0,666980555.0,17010446,8518.0,255616,9547.478494753952,143.46997208449324,143.46999422710545,143.12123670589915,16.26742019399535,9547.47831362899,9550.186684355078,143.46997149496445,143.12123683326644,3.6723036465717484e-05,6.556685660610768e-05,0.00012196655577751412,6.515088923624461e-05,0.0004799079089771112,4.260379781835965e-06,6.726720721364038e-05,2.5376786709759768e-05,4.9591994137037355e-06,8.574271091451433e-06,9.710888435490478e-05,15.120175102012581,6.59159995848313e-05,0.0003186739922966808,0.27343143698817585,0.20949954498792067,0.658884392993059,0.004534908992354758,1.0121992090716958e-05
1,327680.0,False,40,be19d_00000,2026-01-04_20-35-45,1767555345,1803.659642457962,71632.35998535156,9131,dahu-12.grenoble.grid5000.fr,172.16.20.12,71632.35998535156,40,1803.6411462780088,2.3123007849790156e-05,1803.6408837819909,4.897645043005468,1798.7207289789949,0.014930108009139076,0.0,4.6447749201276265,0.005252527166756747,100.0,14.393908141338926,8192,0.006374316401591907,13019.0,299,327680.0,26.78333333333333,47.0,39.0,0.32487122052577133,55,nan,10,14.393908141338926,24,0,24,2.0457878315132607,11.28541341653666,0.0009742738487188339,0.00034036315531726333,327680.0,47.0,8192,47.0,327680.0,8192,4.541800968094007,4.573775303251048,4.431675434112549,128.0,1.0,255488,0.01733720675110817,1.5187500715255737,-0.1978505551815033,nan,4.603194713592529,40.0,2.182368755340576,0.0009223818778991699,0.0,598.111083984375,0.00025,10251008.0,nan,nan,8192.0,10251008.0,683974499.0,16993944,8514.0,255488,9421.768779056361,141.64744909205595,141.64746677905003,143.08412799401512,16.474541042000055,9421.768620472772,9546.953321358204,141.6474485540341,143.0841281177162,3.572557158063799e-05,6.404290184406482e-05,0.000120039875170126,6.380064489184185e-05,0.00047700788796696455,4.1422295323437335e-06,6.627447183076564e-05,2.4793305107747106e-05,4.759209580490719e-06,8.334176269396469e-06,9.55840706162971e-05,15.314381958000013,3.338798705954105e-05,0.00023625900212209672,0.2748441889998503,0.21695216601074208,0.6626425499998732,0.004935581993777305,9.626994142308831e-06
